oid,class
505057,EW
505113,DSCT
505149,SR
505235,RSCVN
505252,CEP
505313,EW
505327,BYDra
505334,BYDra
505376,RSCVN
505487,SR
505561,CEP
505711,RRc
505845,RR
505909,EW
506084,RR
506173,RR
506242,EW
506251,BYDra
506464,Mira
506481,RR
506512,BYDra
506644,RSCVN
506645,Mira
506659,RRc
506669,RRc
506675,SR
506677,SR
506813,EA
506826,SR
506917,CEP
506943,EW
507075,RRc
507162,Mira
507215,Mira
507311,SR
507368,BYDra
507416,DSCT
507443,EA
507636,RSCVN
507958,BYDra
508023,DSCT
508044,SR
508264,SR
508307,SR
508375,EA
508396,BYDra
508532,BYDra
508615,CEP
508631,SR
508658,CEP
508667,CEP
508670,CEP
508707,RRc
508721,EA
508782,RRc
508790,EA
508851,EA
509293,RSCVN
509332,SR
509337,CEP
509468,RSCVN
509469,EW
509501,Mira
509585,EA
509618,SR
509674,RSCVN
509741,DSCT
509754,RSCVN
509755,SR
509935,CEP
510075,EA
510204,SR
510313,SR
510363,Mira
510465,RSCVN
510485,EA
510664,RSCVN
510684,SR
510828,EA
511036,SR
511193,EA
511298,RSCVN
511398,EW
511455,BYDra
511526,CEP
511539,RSCVN
511565,BYDra
511623,CEP
511630,CEP
511680,EA
511729,EW
511751,CEP
511793,CEP
511837,RR
512023,SR
512124,RRc
512187,CEP
512192,RSCVN
512197,Mira
512251,EW
512254,RSCVN
512313,EW
512351,Mira
512355,RSCVN
512477,CEP
512733,EA
512793,EA
512796,EA
513224,CEP
513320,CEP
513386,SR
513391,RSCVN
513481,EA
513625,CEP
513659,SR
513675,CEP
513719,RSCVN
513755,SR
513786,EW
513850,DSCT
513852,Mira
513926,EA
513934,RSCVN
514123,EA
514509,DSCT
514722,RRc
514725,DSCT
514750,DSCT
514782,SR
514895,RSCVN
514974,EW
515053,EW
515069,BYDra
515083,Mira
515192,EW
515201,CEP
515280,DSCT
515304,Mira
515354,EA
515377,BYDra
515405,Mira
515470,CEP
515483,EA
515577,CEP
515625,EA
515788,CEP
515911,CEP
515932,Mira
515987,RR
516010,BYDra
516013,BYDra
516111,EA
516229,RSCVN
516391,DSCT
516429,Mira
516664,EW
516677,SR
516701,Mira
516729,CEP
516866,SR
516957,EW
517074,EA
517221,CEP
517296,Mira
517306,EA
517405,RSCVN
517467,RSCVN
517563,CEP
517747,RR
517804,SR
517868,RR
518024,DSCT
518050,BYDra
518093,RRc
518103,DSCT
518124,RSCVN
518133,EW
518257,CEP
518323,Mira
518374,DSCT
518567,DSCT
518577,BYDra
518578,EA
518662,Mira
518819,Mira
518918,DSCT
518946,SR
519012,EA
519019,Mira
519078,CEP
519109,BYDra
519193,RSCVN
519221,Mira
519239,Mira
519509,SR
519556,RSCVN
519599,RSCVN
519611,SR
519659,Mira
519674,Mira
519704,EW
519741,CEP
519761,EA
519789,BYDra
519873,CEP
519918,EW
519934,Mira
519970,CEP
520043,RRc
520076,EA
520319,RRc
520355,DSCT
520474,EW
520475,CEP
520517,DSCT
520614,EA
520723,EA
520773,EA
520784,CEP
520856,CEP
520901,EW
520945,EW
520964,RR
521017,SR
521057,BYDra
521067,DSCT
521077,DSCT
521081,BYDra
521301,EA
521415,BYDra
521545,DSCT
521583,EW
521677,RSCVN
521679,DSCT
521809,DSCT
521981,SR
522316,EA
522427,Mira
522485,EA
522613,EA
522740,CEP
522753,Mira
522891,EA
523015,EA
523057,RSCVN
523129,CEP
523196,SR
523198,RRc
523249,RSCVN
523529,EW
523530,SR
523752,RR
523765,DSCT
523886,CEP
523889,BYDra
523968,SR
524148,RR
524155,RSCVN
524175,EA
524630,CEP
524636,RSCVN
524664,EW
524706,CEP
524779,RR
524830,DSCT
524974,Mira
525139,CEP
525272,DSCT
525657,Mira
525661,EA
525705,RRc
525711,CEP
525750,RSCVN
525776,BYDra
525818,DSCT
525871,Mira
525939,RSCVN
525959,SR
526003,RRc
526070,CEP
526232,DSCT
526344,EA
526613,BYDra
526654,Mira
526664,BYDra
526884,EA
526921,DSCT
526942,EW
526952,Mira
526961,SR
527000,RSCVN
527128,EW
527197,CEP
527252,EA
527294,RRc
527417,EW
527460,EW
527487,RR
527538,Mira
527568,EA
527596,RSCVN
527601,CEP
527606,EA
527790,Mira
527905,CEP
527926,SR
527948,Mira
527971,Mira
528130,RRc
528310,EW
528435,Mira
528515,EA
528536,RSCVN
528655,RSCVN
528720,RSCVN
528724,SR
528816,CEP
528852,BYDra
528864,EW
528869,RSCVN
528983,EW
529070,CEP
529137,SR
529153,RSCVN
529231,SR
529235,RRc
529312,CEP
529330,EW
529489,SR
530119,DSCT
530133,SR
530259,BYDra
530292,RSCVN
530330,DSCT
530369,SR
530445,EA
530495,EA
530518,SR
530621,CEP
530785,SR
530795,Mira
530833,DSCT
530935,SR
531222,RSCVN
531235,RSCVN
531253,BYDra
531309,SR
531318,RSCVN
531419,SR
531475,RSCVN
531536,RSCVN
531695,Mira
531697,CEP
531724,DSCT
531790,SR
531901,EA
531912,BYDra
532057,Mira
532088,DSCT
532186,Mira
532263,RSCVN
532411,DSCT
532433,CEP
532472,CEP
532691,RRc
532717,DSCT
532885,DSCT
533100,DSCT
533114,RSCVN
533115,CEP
533138,RR
533280,Mira
533346,RR
533366,DSCT
533519,EW
533569,EA
533571,EW
533596,CEP
533599,BYDra
533626,DSCT
533752,EW
533852,RSCVN
533971,EW
534173,Mira
534265,EA
534436,Mira
534495,EA
534566,SR
534584,EW
534684,RR
534709,Mira
535007,EW
535052,RSCVN
535105,RR
535155,CEP
535442,EA
535574,EW
535595,SR
535627,EW
535667,EW
535793,EA
535829,EW
535899,DSCT
535907,DSCT
536008,RSCVN
536060,RSCVN
536126,Mira
536128,Mira
536144,SR
536189,EW
536276,EW
536289,EA
536407,EA
536586,DSCT
536680,RRc
536716,CEP
536792,RSCVN
537118,EA
537254,CEP
537382,RSCVN
537459,SR
537477,EW
537632,SR
537642,BYDra
537758,EW
537777,Mira
537862,SR
537912,CEP
537961,RRc
537978,Mira
538108,Mira
538180,EW
538749,CEP
538751,DSCT
538787,RRc
538797,EW
538863,EW
538929,CEP
539063,CEP
539081,Mira
539127,CEP
539207,EA
539252,RRc
539275,CEP
539381,EA
539431,BYDra
539441,DSCT
539474,SR
539583,DSCT
539594,DSCT
539764,DSCT
539806,RSCVN
540044,EA
540309,RSCVN
540330,Mira
540606,SR
540615,CEP
540682,EW
540734,EA
540766,CEP
540776,Mira
540809,Mira
540827,EA
540976,EA
540984,EW
541017,RSCVN
541105,RSCVN
541130,RR
541283,RSCVN
541384,BYDra
541436,RSCVN
541653,EA
541714,EW
541735,EA
541863,BYDra
541899,SR
542214,DSCT
542282,CEP
542490,DSCT
542605,BYDra
542633,EW
542737,CEP
542769,SR
542883,BYDra
542899,SR
542941,EA
543049,EA
543155,EW
543182,EA
543184,RRc
543422,EW
543437,EW
543528,Mira
543575,RSCVN
543709,CEP
543882,EW
543919,SR
543984,EA
544020,DSCT
544033,EA
544037,EW
544092,SR
544151,CEP
544185,RR
544415,Mira
544421,RRc
544437,EA
544520,RR
544558,RSCVN
544600,EA
544648,EW
544685,SR
544735,RRc
544798,RRc
544912,RR
544978,BYDra
545004,RR
545011,Mira
545127,EA
545202,DSCT
545256,RSCVN
545324,EA
545416,EA
545417,CEP
545449,Mira
545461,SR
545510,SR
545541,Mira
545692,CEP
545720,EW
545735,EW
545827,CEP
545864,DSCT
545875,Mira
546015,EW
546081,DSCT
546091,BYDra
546185,DSCT
546241,SR
546432,CEP
546472,EW
546544,CEP
546841,SR
546850,CEP
546885,Mira
546961,RSCVN
546999,SR
547025,EW
547056,RSCVN
547084,CEP
547212,RR
547373,RSCVN
547438,BYDra
547504,EA
547687,SR
547776,Mira
547840,EA
547843,DSCT
547890,RSCVN
547922,EA
547934,SR
547944,RR
547987,RSCVN
548171,EW
548183,Mira
548253,SR
548877,SR
548883,EA
548936,EA
549103,CEP
549140,CEP
549151,RR
549221,EA
549236,SR
549268,BYDra
549299,DSCT
549356,RSCVN
549414,SR
549543,EW
549574,EA
549671,Mira
549675,Mira
549678,DSCT
549739,RSCVN
549744,CEP
549761,EA
549775,RSCVN
549827,Mira
549849,CEP
549873,EW
549915,RRc
549957,DSCT
550008,EA
550029,EW
550057,Mira
550159,EA
550164,EA
550184,DSCT
550303,RR
550323,SR
550356,BYDra
550404,DSCT
550463,BYDra
550570,SR
550703,EA
550740,Mira
550765,EA
550810,RSCVN
550897,RR
550908,EA
550920,SR
550921,SR
551013,SR
551096,BYDra
551156,EW
551225,Mira
551258,EW
551399,RR
551543,RSCVN
551666,DSCT
551680,RR
551898,EW
551992,Mira
552158,DSCT
552215,Mira
552216,Mira
552229,BYDra
552232,CEP
552308,Mira
552388,SR
552413,EA
552437,Mira
552513,RSCVN
552524,SR
552560,BYDra
552938,CEP
552981,DSCT
553024,EW
553088,BYDra
553201,SR
553287,EA
553344,RRc
553357,EA
553397,DSCT
553517,EW
553545,CEP
553577,BYDra
553644,CEP
553669,EA
553713,RR
553851,EA
553927,EA
553965,BYDra
554006,EW
554060,EA
554145,EW
554378,BYDra
554391,Mira
554401,DSCT
554482,RSCVN
554492,EW
554508,EA
554569,RSCVN
554640,EA
554726,EA
554951,EA
554975,EW
555079,Mira
555262,RRc
555267,SR
555285,Mira
555315,DSCT
555354,CEP
555356,EA
555460,SR
555557,EW
555559,SR
555590,Mira
555639,Mira
555643,SR
555753,RSCVN
555770,Mira
555800,BYDra
555818,CEP
555822,EW
555854,CEP
556031,RSCVN
556103,CEP
556182,RRc
556285,SR
556367,RRc
556441,SR
556532,DSCT
556724,RRc
556728,EW
556793,SR
556817,RSCVN
556819,Mira
556851,BYDra
556895,Mira
556925,Mira
556977,CEP
556989,Mira
557162,BYDra
557192,EW
557232,RSCVN
557327,CEP
557328,SR
557353,CEP
557412,EW
557494,BYDra
557547,RRc
557598,EA
557650,DSCT
557651,RRc
557655,EW
557761,Mira
557788,DSCT
557802,EA
557811,SR
557938,DSCT
558050,CEP
558234,RRc
558262,EA
558287,RSCVN
558449,EW
558520,BYDra
558554,BYDra
558590,RSCVN
558739,SR
558775,DSCT
558977,BYDra
559125,RSCVN
559188,RRc
559200,DSCT
559297,EW
559329,BYDra
559413,SR
559452,RR
559464,RSCVN
559470,CEP
559539,Mira
559541,EW
559716,CEP
559836,Mira
559879,SR
559955,BYDra
559995,EW
560001,RR
560012,CEP
560093,RRc
560170,CEP
560322,SR
560427,RSCVN
560548,RRc
560570,EA
560572,EA
560613,RSCVN
560661,SR
560678,RRc
560772,Mira
560864,SR
560938,EA
560948,BYDra
561049,BYDra
561056,EA
561166,CEP
561296,CEP
561498,DSCT
561507,SR
561695,RSCVN
561696,DSCT
561732,SR
561894,SR
562009,EW
562071,SR
562161,Mira
562221,RRc
562412,Mira
562538,SR
562556,CEP
562585,SR
562619,SR
562706,SR
562746,RSCVN
562769,EW
562886,DSCT
562888,Mira
562937,RR
562951,RSCVN
562985,RSCVN
563054,BYDra
563094,BYDra
563149,DSCT
563245,DSCT
563306,CEP
563396,Mira
563456,SR
563489,EW
563492,DSCT
563506,RR
563545,DSCT
563672,RSCVN
563692,EW
563868,CEP
564048,EA
564053,RSCVN
564072,EA
564186,RR
564192,EW
564431,EW
564488,BYDra
564591,Mira
564658,EA
564738,CEP
564857,RRc
564901,EW
565023,DSCT
565054,CEP
565207,EW
565231,EW
565234,RRc
565314,EW
565354,EW
565363,EW
565466,CEP
565507,RSCVN
565536,RSCVN
565580,SR
565582,RRc
565936,SR
565958,EA
565991,Mira
566016,Mira
566289,EW
566331,SR
566402,CEP
566458,DSCT
566473,Mira
566565,BYDra
566592,DSCT
566734,CEP
566763,EA
566777,BYDra
566913,RRc
567048,RRc
567094,RR
567179,BYDra
567187,EW
567197,SR
567299,EA
567306,EA
567595,RRc
567628,Mira
567725,CEP
567836,CEP
568091,EW
568111,SR
568147,CEP
568205,EW
568226,EA
568264,EW
568295,CEP
568356,RSCVN
568421,Mira
568508,RRc
568533,BYDra
568639,CEP
568690,CEP
568715,RSCVN
568849,EA
568921,RRc
568925,RR
568990,DSCT
569105,EW
569260,DSCT
569310,SR
569353,RR
569438,EW
569455,EW
569672,RR
569879,BYDra
569887,CEP
570027,EW
570039,SR
570055,CEP
570071,EA
570265,Mira
570277,DSCT
570294,DSCT
570456,SR
570464,EW
570500,RRc
570510,EA
570569,EA
570595,CEP
570644,RSCVN
570658,EW
570775,EA
571277,CEP
571286,RSCVN
571324,SR
571454,EW
571516,RSCVN
571525,BYDra
571540,SR
571602,DSCT
571623,SR
571656,Mira
571657,EW
571673,SR
571734,RR
571743,EW
571758,RSCVN
572036,DSCT
572061,RSCVN
572165,RRc
572168,RSCVN
572246,Mira
572397,EA
572463,SR
572511,EW
572514,EA
572519,SR
572674,CEP
572937,SR
572988,SR
573004,BYDra
573070,SR
573076,CEP
573199,SR
573251,RR
573300,BYDra
573307,SR
573347,CEP
573391,EA
573450,Mira
573451,CEP
573461,EA
573466,EW
573492,RSCVN
573498,Mira
573538,EW
573601,EA
573661,RRc
573669,RR
573703,EW
574010,EW
574196,Mira
574317,EW
574320,SR
574358,CEP
574362,EW
574438,RRc
574439,EA
574526,SR
574603,SR
574654,BYDra
574683,EW
574689,DSCT
574713,EA
574841,Mira
574989,RRc
575028,Mira
575041,SR
575154,RRc
575157,CEP
575239,EA
575308,BYDra
575309,RRc
575350,RRc
575419,EW
575491,SR
575616,CEP
575718,Mira
575735,EW
575809,SR
575846,BYDra
575852,DSCT
575982,RRc
575986,SR
576001,CEP
576037,RSCVN
576095,EA
576113,RRc
576144,RRc
576148,DSCT
576151,RSCVN
576195,CEP
576244,EA
576265,CEP
576287,RRc
576304,RSCVN
576511,CEP
576540,RRc
576626,SR
576634,Mira
576759,RSCVN
576763,SR
576799,EW
576830,EA
576906,EW
576966,RR
577014,CEP
577055,CEP
577134,RSCVN
577281,Mira
577318,DSCT
577327,BYDra
577353,RRc
577360,RSCVN
577362,RR
577575,CEP
577735,CEP
577802,RSCVN
577811,CEP
577820,Mira
577846,Mira
577912,EW
578136,SR
578185,CEP
578329,EA
578365,Mira
578393,RRc
578416,BYDra
578484,RR
578485,CEP
578626,Mira
578715,RR
578877,RSCVN
578925,CEP
579025,RSCVN
579103,RRc
579148,EW
579226,RSCVN
579281,Mira
579392,RRc
579394,RSCVN
579399,BYDra
579428,EA
579556,RSCVN
579564,RSCVN
579630,EA
579741,BYDra
579742,SR
579746,EW
579771,EA
579831,BYDra
579924,RRc
579956,EW
580020,DSCT
580042,SR
580189,SR
580232,SR
580252,RR
580276,RSCVN
580333,BYDra
580533,EW
580561,Mira
580668,EW
580742,Mira
580751,EA
580879,EA
580883,CEP
580974,DSCT
581066,BYDra
581169,EA
581190,CEP
581200,Mira
581218,CEP
581256,EA
581269,SR
581279,DSCT
581481,BYDra
581528,RRc
581585,Mira
581588,RR
581677,CEP
581735,CEP
581797,Mira
581825,CEP
581908,RSCVN
582166,DSCT
582243,BYDra
582360,SR
582397,CEP
582414,SR
582462,RR
582478,CEP
582621,Mira
582783,RR
582904,RSCVN
583025,SR
583094,DSCT
583121,EW
583204,DSCT
583232,DSCT
583258,SR
583266,DSCT
583452,SR
583471,EA
583605,Mira
583624,Mira
583658,RSCVN
583673,EW
583685,EA
583728,EW
583741,BYDra
583807,RRc
583848,CEP
583851,BYDra
583968,EW
584002,DSCT
584164,EA
584202,EA
584287,CEP
584317,DSCT
584321,RSCVN
584519,RSCVN
584535,RRc
584557,EA
584586,Mira
584685,DSCT
584740,CEP
584743,CEP
584785,Mira
584807,RSCVN
585142,DSCT
585234,Mira
585269,BYDra
585294,EW
585507,RSCVN
585514,RSCVN
585548,RSCVN
585609,Mira
585698,DSCT
585751,EW
585773,SR
586029,CEP
586077,RRc
586315,EA
586401,BYDra
586450,EW
586796,EW
586894,SR
586945,EW
587096,EW
587179,CEP
587293,RSCVN
587304,SR
587368,RRc
587560,BYDra
587582,EA
587599,EW
587606,Mira
587646,RR
587789,Mira
587824,SR
587852,SR
587949,CEP
587963,Mira
588027,DSCT
588054,DSCT
588190,RSCVN
588345,BYDra
588379,CEP
588507,RRc
588677,EA
588701,RSCVN
588742,RSCVN
588806,BYDra
588850,CEP
588864,RSCVN
588943,CEP
588961,BYDra
589032,RSCVN
589108,RSCVN
589192,RRc
589227,RR
589259,RR
589273,EW
589419,Mira
589585,RSCVN
589647,SR
589675,SR
589796,EW
589807,SR
589818,CEP
589859,SR
589916,SR
589987,RSCVN
590139,SR
590232,RSCVN
590243,EA
590268,EW
590283,Mira
590368,RSCVN
590382,SR
590406,Mira
590424,RRc
590451,EA
590574,RR
590631,EW
590660,Mira
590685,CEP
590722,CEP
590778,RSCVN
590789,EW
590877,CEP
591042,RR
591128,RSCVN
591171,EA
591173,Mira
591205,CEP
591241,RR
591378,DSCT
591438,RSCVN
591441,BYDra
591455,SR
591457,EW
591555,EW
591652,EA
591666,RSCVN
591729,Mira
591766,EW
591814,RR
591920,RRc
591974,RSCVN
591998,CEP
592152,CEP
592172,RSCVN
592174,Mira
592272,CEP
592341,RSCVN
592537,DSCT
592738,BYDra
592773,RSCVN
592800,RRc
592853,RR
592881,EA
592894,DSCT
593030,RSCVN
593058,EW
593146,RR
593186,EA
593190,SR
593208,RSCVN
593250,RRc
593325,BYDra
593358,RRc
593385,SR
593417,RRc
593452,EW
593515,RSCVN
593539,RRc
593623,BYDra
593655,RSCVN
593722,EA
593759,RR
593815,EW
593817,EA
594044,DSCT
594216,SR
594391,RSCVN
594470,SR
594487,Mira
594551,BYDra
594584,CEP
594599,Mira
594722,RR
594757,EW
594834,EA
594839,RSCVN
594856,Mira
594858,DSCT
594889,EA
594951,SR
595237,EA
595277,DSCT
595335,BYDra
595381,RSCVN
595432,CEP
595551,DSCT
595574,RRc
595590,CEP
595743,RR
595786,EW
595788,RRc
595961,RSCVN
595967,BYDra
596008,CEP
596062,DSCT
596073,EA
596096,EW
596108,EA
596128,RSCVN
596243,RRc
596434,RR
596577,Mira
596582,Mira
596597,Mira
596681,RSCVN
596815,EA
596915,RSCVN
597005,BYDra
597061,CEP
597227,RRc
597353,RSCVN
597430,EA
597438,CEP
597520,RSCVN
597632,DSCT
597665,DSCT
597748,Mira
597856,EA
597913,EA
597917,SR
597949,BYDra
598040,DSCT
598056,DSCT
598075,RR
598079,SR
598320,Mira
598378,RSCVN
598416,Mira
598420,EA
598429,EW
598464,RSCVN
598551,SR
598628,BYDra
598653,EA
598660,RSCVN
598673,RSCVN
598834,RSCVN
598919,BYDra
598940,DSCT
598966,BYDra
599155,RR
599200,RRc
599228,BYDra
599277,EW
599297,RRc
599479,RR
599548,EA
599580,EA
599686,EA
599707,SR
599768,CEP
600001,CEP
600038,RRc
600152,CEP
600304,SR
600313,EA
600358,EW
600404,Mira
600537,RR
600554,RSCVN
600582,EA
600590,EA
600625,CEP
600852,CEP
601092,EA
601166,RSCVN
601611,CEP
601649,RSCVN
601687,DSCT
601794,RSCVN
602121,BYDra
602159,CEP
602168,SR
602242,Mira
602265,EW
602341,Mira
602364,EW
602536,RR
602722,EW
602805,RRc
602875,RSCVN
602956,RR
603199,RRc
603208,EA
603234,SR
603289,SR
603333,CEP
603596,EW
603678,BYDra
603681,RSCVN
603719,EA
603761,DSCT
603993,Mira
604085,EW
604115,RSCVN
604256,SR
604299,CEP
604368,EA
604386,RR
604411,RRc
604505,EA
604560,RR
604584,RR
604624,BYDra
604625,CEP
604803,RR
604875,RR
604947,RSCVN
604968,EW
605083,RSCVN
605147,CEP
605314,BYDra
605356,Mira
605484,EW
605490,Mira
605662,RRc
605704,SR
605723,BYDra
605975,RR
606258,RSCVN
606340,RRc
606343,CEP
606424,RSCVN
606444,RRc
606451,Mira
606486,Mira
606574,BYDra
606754,DSCT
607018,EW
607039,SR
607200,SR
607221,RSCVN
607245,CEP
607323,SR
607345,RR
607359,SR
607380,RSCVN
607409,CEP
607454,BYDra
607465,CEP
607573,RRc
607742,BYDra
607762,RSCVN
608266,Mira
608428,RRc
608518,DSCT
608552,SR
608570,RR
608703,RSCVN
608731,BYDra
608791,DSCT
608818,RSCVN
609066,RR
609076,EA
609123,SR
609246,RR
609274,RR
609428,SR
609481,RSCVN
609530,RR
609651,DSCT
609679,EW
609794,SR
609871,EW
610051,EW
610157,RRc
610163,RR
610191,RRc
610284,EA
610417,EA
610496,EW
610514,RRc
610516,RSCVN
610553,SR
610580,EW
610604,SR
610650,DSCT
610697,RRc
610810,SR
610924,CEP
610985,RRc
611142,EW
611148,EW
611181,RSCVN
611308,RR
611424,RRc
611485,RRc
611640,EW
611791,EA
611799,EA
612078,EA
612462,RSCVN
612512,EW
612531,CEP
612632,RR
612820,EW
612840,BYDra
612868,EW
612872,EW
613021,RSCVN
613144,RRc
613263,EW
613279,Mira
613285,Mira
613420,EW
613441,EW
613531,EW
613604,EW
613619,RSCVN
613689,BYDra
613753,EA
613790,SR
613808,DSCT
613936,SR
614098,SR
614109,EW
614147,RRc
614172,RSCVN
614175,EA
614229,Mira
614238,RR
614264,EA
614459,DSCT
614464,BYDra
614522,RR
614615,EW
614636,Mira
614879,RSCVN
614886,RRc
614893,Mira
614989,EW
615020,EA
615042,Mira
615122,BYDra
615149,DSCT
615189,RR
615194,EA
615420,RR
615461,SR
615469,EW
615515,BYDra
615607,CEP
615664,SR
615669,DSCT
615847,EW
616056,Mira
616219,Mira
616261,EA
616290,SR
616445,BYDra
616553,CEP
616615,EA
616618,BYDra
616724,RRc
616751,EA
617064,DSCT
617108,EA
617140,DSCT
617168,EW
617236,SR
617248,EW
617470,DSCT
617540,BYDra
617546,RSCVN
617648,RSCVN
617795,SR
617800,SR
617961,EW
617972,EW
618018,SR
618356,EW
618394,SR
618508,EW
618514,RR
618679,EA
618719,RR
618728,SR
618771,BYDra
618779,RR
618948,EA
619038,SR
619065,RR
619165,RSCVN
619285,RSCVN
619322,EW
619326,EW
619336,RRc
619367,DSCT
619391,EA
619616,BYDra
619764,EW
619805,EA
619945,BYDra
620168,CEP
620208,BYDra
620222,SR
620334,RR
620547,RSCVN
620582,DSCT
620744,RSCVN
620914,DSCT
620979,BYDra
621216,RR
621381,SR
621413,Mira
621423,EW
621786,EA
621917,DSCT
621942,BYDra
621999,DSCT
622053,RRc
622073,RSCVN
622075,EW
622124,SR
622161,RR
622259,EW
622323,RRc
622343,RRc
622592,EA
622691,DSCT
622735,EA
622814,DSCT
622816,EA
622847,Mira
622968,SR
623013,RRc
623041,RSCVN
623064,RRc
623082,EW
623122,SR
623234,EA
623378,RR
623407,SR
623428,BYDra
623566,BYDra
623582,Mira
623640,RRc
623699,RR
623763,RSCVN
623767,RR
623769,EW
623795,SR
623828,DSCT
623867,EA
623905,SR
623977,RSCVN
624284,BYDra
624301,RRc
624321,CEP
624528,EA
624535,EW
624597,DSCT
624908,RRc
624914,Mira
624930,EA
625140,BYDra
625238,RSCVN
625251,EW
625366,Mira
625377,Mira
625408,Mira
625718,DSCT
625727,CEP
625832,RR
625855,RR
625873,RSCVN
625902,CEP
626205,RRc
626247,RSCVN
626269,RRc
626276,SR
626357,BYDra
626386,RR
626512,EW
626534,BYDra
626690,EW
626701,EW
626794,EA
626827,BYDra
626898,SR
627004,RR
627158,BYDra
627198,EA
627205,EA
627310,RR
627366,RSCVN
627391,SR
627519,RR
627622,BYDra
627651,Mira
627657,RR
627711,EW
627763,DSCT
627784,RR
627860,BYDra
627909,EW
628078,BYDra
628085,EW
628133,RR
628153,BYDra
628170,EA
628196,BYDra
628367,EW
628414,SR
628437,CEP
628504,Mira
628758,RR
628889,RR
629028,Mira
629143,SR
629233,RRc
629243,EW
629448,RR
629613,Mira
629619,BYDra
629673,EA
629710,SR
629842,RSCVN
629862,BYDra
629869,EA
629898,RSCVN
629913,SR
629951,DSCT
629979,EA
630003,RRc
630025,RRc
630058,EW
630063,RSCVN
630215,RSCVN
630245,DSCT
630511,Mira
630683,RR
630816,RRc
630850,RSCVN
630873,EA
631030,RR
631068,BYDra
631077,CEP
631079,SR
631104,EA
631151,CEP
631214,EW
631448,CEP
631506,SR
631601,Mira
631707,RR
631893,BYDra
631895,CEP
631905,RSCVN
631929,DSCT
632002,Mira
632162,RRc
632168,RSCVN
632293,EW
632372,RR
632431,RSCVN
632432,RR
632457,RRc
632459,RR
632576,RRc
632639,Mira
632685,Mira
632713,BYDra
632742,RR
632754,CEP
632794,BYDra
632864,Mira
632936,SR
632956,RRc
633102,Mira
633111,RRc
633130,EA
633198,CEP
633280,SR
633314,EA
633345,Mira
633406,DSCT
633534,SR
633625,CEP
633628,DSCT
633676,CEP
633694,Mira
633784,EW
633793,BYDra
633947,Mira
634120,DSCT
634158,CEP
634162,CEP
634166,SR
634255,EA
634473,CEP
634568,SR
634772,CEP
634861,EA
634878,BYDra
634896,EA
634917,BYDra
635089,BYDra
635134,RSCVN
635409,EA
635414,EW
635482,SR
635505,RR
635583,CEP
635613,EW
635704,EA
635751,DSCT
635754,BYDra
635762,Mira
635812,SR
635842,EA
636027,CEP
636075,RR
636126,CEP
636133,RSCVN
636158,RRc
636324,EW
636371,CEP
636376,EW
636394,SR
636417,EW
636422,RRc
636494,RR
636602,RSCVN
636686,RR
636786,RR
636803,EA
637080,BYDra
637082,CEP
637110,Mira
637141,RRc
637151,SR
637499,RRc
637602,EA
637672,RR
637694,SR
637740,CEP
637758,CEP
637787,CEP
637806,RR
637871,DSCT
638077,RRc
638081,CEP
638233,DSCT
638302,EW
638441,EW
638457,EA
638494,RSCVN
638543,EW
638588,EW
638601,RR
638635,CEP
638669,CEP
638744,Mira
638771,EW
638895,EW
638928,RRc
638938,RRc
638949,CEP
639038,EW
639116,EW
639240,EW
639274,EW
639347,RSCVN
639351,RR
639370,CEP
639390,EW
639734,BYDra
639799,BYDra
639890,SR
639913,CEP
640052,RSCVN
640093,RR
640108,EW
640179,SR
640211,EA
640253,EW
640360,RRc
640556,EA
640578,EW
640648,BYDra
640748,SR
640786,EA
640880,EA
641082,CEP
641096,EW
641104,DSCT
641145,CEP
641164,Mira
641223,EW
641234,EW
641285,EW
641297,CEP
641312,EA
641314,CEP
641395,EA
641399,EA
641464,RR
641553,RRc
641555,RSCVN
641560,EW
641577,RR
641587,RSCVN
641625,CEP
641643,CEP
641657,DSCT
641702,BYDra
641732,BYDra
641751,EA
641872,Mira
641969,CEP
641998,BYDra
642029,BYDra
642053,CEP
642064,EW
642138,BYDra
642254,RSCVN
642312,EW
642348,BYDra
642439,RRc
642447,Mira
642454,EA
642467,DSCT
642613,EA
642627,EW
642632,CEP
642640,EW
642648,CEP
642745,Mira
642933,SR
643019,BYDra
643184,EA
643202,BYDra
643293,SR
643337,SR
643371,SR
643636,BYDra
643643,EA
643788,CEP
643839,BYDra
643982,DSCT
644041,BYDra
644050,RSCVN
644061,RSCVN
644158,RRc
644222,RR
644335,CEP
644435,EA
644591,CEP
644658,SR
644847,EA
644926,RSCVN
645053,CEP
645115,EW
645119,RR
645131,DSCT
645138,EW
645187,CEP
645194,Mira
645227,RR
645231,RR
645265,EA
645266,RSCVN
645375,CEP
645487,DSCT
645570,CEP
645699,DSCT
645953,EW
646004,CEP
646030,CEP
646045,DSCT
646059,Mira
646186,EW
646236,CEP
646253,Mira
646291,CEP
646303,RSCVN
646339,RSCVN
646352,CEP
646355,CEP
646420,EA
646437,EW
646444,RR
646554,CEP
646722,BYDra
646799,CEP
646812,RR
646827,SR
646871,CEP
646912,SR
647062,EA
647090,EW
647134,Mira
647239,RRc
647292,SR
647301,SR
647375,EW
647407,RSCVN
647434,Mira
647502,EW
647542,EA
647604,DSCT
647796,EW
647915,RSCVN
647988,RSCVN
648015,DSCT
648104,Mira
648192,CEP
648344,RRc
648536,CEP
648599,RR
648674,EW
648677,SR
648768,BYDra
